code,name,details,priceCJ,pricePZ,imageUrl,offers
AA DT1762,MAS COLOR CUIDADO Y FRESCURA 830 MLS.,14 / 830 ML,385.36,27.53,https://i.postimg.cc/1RqW9SSR/DT1762.jpg,OFERTA
AB DT1764,MAS COLOR CUIDADO Y RENOVACION .,16 / 415 ML,248.4,15.52,https://i.postimg.cc/DZLqBGQC/DT1764.jpg,OFERTA
DT0869,PERSIL REG 500GR,18 / 4.65 LT,312.33,17.35,https://i.postimg.cc/gkDHC3CQ/DT0869.jpg,DISPONIBLE
DT0870,PERSIL REG 900GR,20 / 900 GR,612.53,30.63,https://i.postimg.cc/XY1cJ47g/DT0870.jpg,OFERTA
DT1651,VIVA HIGIE.ANTI-OLOR 850GR,24 / 850 GR,637,26.54,https://i.postimg.cc/KjqCSrLq/DT1651.jpg,OFERTA
DT1649,VIVA LAVANDA 850GR,24 / 850 GR,637,26.54,https://i.postimg.cc/W37QSP4P/DT1649.jpg,OFERTA
DT1650,VIVA REGULAR 850GR,24 / 850 GR,637,26.54,https://i.postimg.cc/nrcNPws9/DT1650.jpg,OFERTA
DT1837,BOLIDO P/TRASTES LIMON,12 / 980 ML,415.02,34.59,https://i.postimg.cc/DfbQQzQz/DT1837.jpg,DISPONIBLE
DT1786,ACE LIMPIEZA INSTANTANEA,10 / 1.7 KG,718.95,71.89,https://i.postimg.cc/jjV0sg8p/DT1786.jpg,DISPONIBLE
DT1392,ACE REGULAR POLVO 250GR,36 / 500 GR,376.42,10.46,https://i.postimg.cc/Zqw8L7hM/DT1392.jpg,OFERTA
DT1807,ARIEL AROMA ORIGI. REG. 1KG,9 / 1 KG,415.13,46.13,https://i.postimg.cc/KjVPm4yN/DT1807.jpg,OFERTA
DT1387,ARIEL C/TOQUE DOWNY 1.5K,12 / 1.5 KG,870.38,72.53,https://i.postimg.cc/CL84VsjR/DT1387.jpg,DISPONIBLE
DT1794,ARIEL PODER Y CUIDADO 5.5KG,3 / 5.5 KG,674.39,224.8,https://i.postimg.cc/3R9PSz7Z/DT1794.jpg,DISPONIBLE
DT1826,ARIEL REG. 850GR 10+1GRAT,11 / 850 GR,389.32,35.39,https://i.postimg.cc/yNsQfpwY/DT1826.jpg,OFERTA
DT1390,ARIEL REGULAR POL. 250G,36 / 250 GR,415.13,11.53,https://i.postimg.cc/rwCCDyZc/DT1390.jpg,OFERTA
DT1391,ARIEL REGULAR POL. 500G,18 / 500 GR,413.32,22.96,https://i.postimg.cc/YSrNYcTF/DT1391.jpg,OFERTA
DT1396,ARIEL REGULAR PWD 850GR,10 / 850 GR,389.32,38.93,https://i.postimg.cc/j59ypD26/DT1396.jpg,OFERTA
DT1456,ARIEL REVIT POUCH 400ML,9 / 400 ML,136.85,15.21,https://i.postimg.cc/YCpLy68K/DT1456.jpg,OFERTA
DT0916,SALVO LIMON 250 GRS.,48 / 250 GR,748.33,15.59,https://i.postimg.cc/t47vGjv5/DT0916.jpg,OFERTA
AA DT1292,SALVO LIMON LIQUIDO 1.2L,12 / 1.2 LT,821.27,68.44,https://i.postimg.cc/wTRRC4cN/DT1292.jpg,OFERTA
DT1266,SALVO LIQUIDO LIMON 500M,10 / 500 ML,280.17,28.02,https://i.postimg.cc/VN8tB9tC/DT1266.jpg,OFERTA
DT1364,BOLD 3 DT.CARIÑITOS/MAMÁ,18 / 850 GR,487.25,27.07,https://i.postimg.cc/GpNQMrWp/DT1364.jpg,OFERTA
DT1581,BOLD 3 DT.CARIÑ/MAMÁ5OOG,24 / 500 GR,469.19,19.55,https://i.postimg.cc/nrf1J2cb/DT1581.jpg,OFERTA
DT1365,BOLD 3 DT.SOLECI/PRIMAVE 850GR,18 / 850 GR,487.25,27.07,https://i.postimg.cc/bJtRWWP9/DT1365.jpg,OFERTA
DT1366,BOLD 3 FLO.P/MIS AM.850G,18 / 850 GR,487.25,27.07,https://i.postimg.cc/XNp8sbqc/DT1366.jpg,OFERTA
DT1465,BOLD 3 LIQ FLORES P.MIS AMORES 800GR,12 / 800 ML,281.04,23.42,https://i.postimg.cc/SRLfN9JX/DT1465.jpg,OFERTA
DT1737,BOLD 3 PODER QUITA MANCHAS,18 / 850 GR,487.25,27.07,https://i.postimg.cc/Kvts52pp/DT1737.jpg,OFERTA
DT0902,RUTH MULTIUSOS 10KG,10 / KG,213.38,21.34,https://i.postimg.cc/qvNnsrtS/DT0902.jpg,OFERTA
DT1707,UTIL DET.BLANCO 1K,10 / 1 KG,283.65,28.37,https://i.postimg.cc/8PtLKNWV/DT1707.jpg,OFERTA
AB DT1334,UTIL MULTIUSOS 500GR,20 / 500 GR,296.47,14.82,https://i.postimg.cc/W16zVBDd/DT1334.jpg,OFERTA
AB DT1338,UTIL MULTIUSOS 250GR,40 / 250 GR,305.17,7.63,https://i.postimg.cc/htKm7n4J/DT1338.jpg,OFERTA
AB DT1708,UTIL MULTIUSOS BLANCO 500GR,20 / 500 GR,296.47,14.82,https://i.postimg.cc/ydNP4qPK/DT1708.jpg,OFERTA
AA DT1330,UTIL MULTIUSOS BLANCO 1KG,10 / 1 KG,283.65,28.37,https://i.postimg.cc/mZJtyNfg/DT1330.jpg,OFERTA
AB DT1339,UTIL MULTIUSOS NVO 5KG,5 / KG,139.69,27.94,https://i.postimg.cc/tgBgZFNy/DT1339.jpg,OFERTA
AB DT2201,UTIL MULTIUSOS 10KG,10 / KG,268.33,26.83,https://i.postimg.cc/kGqt3W9b/DT2201.jpg,OFERTA
EN0137,ENCENDEDOR BIC MAXI j5,25 / 15 UNI,7890.64,315.63,https://i.postimg.cc/Bn3RdmDH/EN0137.jpg,DISPONIBLE
ES0103,MCC ABLANDADOR DE CARNE 155GR,12 / 155 GR,240.55,20.05,https://i.postimg.cc/52TY9hb1/ES0103.jpg,DISPONIBLE
ES0921,MCC CANELA MOLIDA 63GR,12 / 63 GR,491.32,40.94,https://i.postimg.cc/B6gnFk9j/ES0921.jpg,DISPONIBLE
ES3125,MCC PIMIENTA NEGRA MOLIDA 64GR,12 / 64 GR,792.46,66.04,https://i.postimg.cc/8cXkKvCD/ES3125.jpg,DISPONIBLE
ES3403,MCC SABROSEADOR 117GR,12 / 117 GR,324.95,27.08,https://i.postimg.cc/fW8bTGfF/ES3403.jpg,DISPONIBLE
ES0584,MCC SAL C/AJO 125G,12 / 125 GR,280.41,23.37,https://i.postimg.cc/PfyCvpTS/ES0584.jpg,DISPONIBLE
ES0756,MCC SAL CON PIMIENTA,12 / 120 GR,360.02,30,https://i.postimg.cc/xdKrqvhc/ES0756.jpg,DISPONIBLE
ES0777,MCC SAL CON AJO.,15 / 45 GR,146.85,9.79,https://i.postimg.cc/Y07HyqhM/ES0777.jpg,DISPONIBLE
ES0744,VANILKA VAINILLA SABORIZ/ARTIFICIAL,12 / 200 GR,118.34,9.86,https://i.postimg.cc/VvqyrdZX/ES0744.jpg,DISPONIBLE
ES0185,KNORR MI ARROZ BLANCO AJO/CEB 12GR,24 / 4 UNI,480.43,20.02,https://i.postimg.cc/76FrykMp/ES0185.jpg,OFERTA
ES0186,KNORR MI ARROZ ROJO AJO/CEB 17GR,24 / 4 UNI,480.43,20.02,https://i.postimg.cc/76FrykMp/ES0185.jpg,OFERTA
ES0182,KNORR MIARROZ BLANCO TIRA,6 / 10 UNI,387.12,64.52,https://i.postimg.cc/zB1yKTyc/ES0182.jpg,OFERTA
FI1118,DART TAPA 10 SLMX,10 / 100 UNI,576.23,57.62,https://i.postimg.cc/SszwFzVk/FI1118.jpg,OFERTA
AA FI1108,DART VASO UNICEL 8 OZ.,40 / 25 UNI,408.02,10.2,https://i.postimg.cc/c13NPP5w/FI1108.jpg,OFERTA
AA FI1110,DART VASO UNiCEl 10 oZ.,40 / 25 UNI,524.78,13.12,https://i.postimg.cc/15ZZSMLT/FI1110.jpg,DISPONIBLE
FI1112,DART VASO UNICEL 12 OZ.,40 / 25 UNI,558.49,13.96,https://i.postimg.cc/c4MGLwWJ/FI1112.jpg,OFERTA
AA FI1114,DART VASO UNICEL 16 OZ.,20 / 25 UNI,434.82,21.74,https://i.postimg.cc/RZS56hCL/FI1114.jpg,OFERTA
FI1129,CUCHARA FIVE STARS PASTELERA,60 / 50 UNI,539.09,8.98,https://i.postimg.cc/kXScGFXv/FI1129-JPG.jpg,DISPONIBLE
FI1122,DART VASO UNICEL 12 OZ.,25 / 25 UNI,453.41,18.14,https://i.postimg.cc/tRWLBWYz/FI1122.jpg,OFERTA
AB FI0953,FIVE STAR CHAROLA 855,10 / 50 UNI,162.17,16.22,https://i.postimg.cc/vm9vCY6R/temp-File-For-Share-20250212-163225.jpg,OFERTA
AB FI0954,FIVE STAR CHAROLA 066,10 / 50 UNI,115.29,11.53,https://i.postimg.cc/vm9vCY6R/temp-File-For-Share-20250212-163225.jpg,OFERTA
AB FI1060,FIVE STAR CHAROLA No.9 C/DIV 20 UNI.,25 / 20 UNI,437.58,17.5,https://i.postimg.cc/CMG5ZGXp/FI1060.jpg,OFERTA
AB FI0955,FIVE STAR PLATO PH8,20 / 25 UNI,413.8,20.69,https://i.postimg.cc/htXsbbDt/temp-File-For-Share-20250212-163624.jpg,OFERTA
AB FI0939,FIVE STAR VASO PLAST 8,20 / 50 UNI,384.7,19.24,https://i.postimg.cc/mgKwdzkN/Screenshot-20250212-162936.jpg,OFERTA
AB FI0940,FIVE STAR VASO PLAST 10,20 / 50 UNI,544.09,27.2,https://i.postimg.cc/mgKwdzkN/Screenshot-20250212-162936.jpg,OFERTA
AB FI1062,FIVE STAR VASO No.5.5,20 / 50 UNI,314.62,15.73,https://i.postimg.cc/GtvFZWgW/FI1062.jpg,DISPONIBLE
FI1064,FIVE STAR VASO IRROMPIBLE No.14,20 / 50 UNI,590.58,29.53,https://i.postimg.cc/vBMJn1wX/FI1064.jpg,OFERTA
FI0153,JAGUAR CHAROLA TERM. 855,10 / 50 UNI,161.47,16.15,https://i.postimg.cc/6399Bc2t/FI0153.jpg,OFERTA
FI0156,JAGUAR CHAROLA #66,10 / 50 UNI,116.9,11.69,https://i.postimg.cc/g0yz9Q0g/FI0156.jpg,OFERTA
FI0965,JAGUAR CONT PL DELI 2LT,20 / 25 UNI,713.42,35.67,https://i.postimg.cc/Pr8ks931/FI0965.jpg,OFERTA
FI0966,JAGUAR CUCHARA MEDIANA,40 / 25 UNI,386.59,9.66,https://i.postimg.cc/qvVHkwSS/FI0966.jpg,DISPONIBLE
FI0970,JAGUAR PLATO TERMICO HONDO PH6,20 / 25 UNI,242.43,12.12,https://i.postimg.cc/3w1sFTNQ/FI0970.jpg,OFERTA
FI0973,JAGUAR PLATO TER 6 PASTEL,25 / 20 UNI,229.02,9.16,https://i.postimg.cc/yxMt86Qc/FI0973.jpg,OFERTA
FI1222,JAGUAR TENEDOR MEDIANO,40 / 25 UNI,354.87,8.87,https://i.postimg.cc/j20GcGbV/FI1222.jpg,DISPONIBLE
FI1056,JAGUAR VASO PLAS.16 BICOL,50 / 20 UNI,1354.52,27.09,https://i.postimg.cc/s22r8Xtg/FI1056.jpg,DISPONIBLE
FI1124,PLATO FIVE STARS TERMICO 8 DIVISION 25/20 UNI.,25 / 20 UNI,453.41,18.14,https://i.postimg.cc/m24KJk9W/FI1124.jpg,OFERTA
FL0142,FLAN PRONTO VAINILL C/CAR,24 / 136 GR,327.75,13.66,https://i.postimg.cc/cJPbmLWj/FL0142.jpg,OFERTA
FO0332,FOCO ECOICON 15W/100W LED BCA.,10 / 1 UNI,342.4,34.24,https://i.postimg.cc/hPMZYrgV/FO0332.jpg,DISPONIBLE
FO0363,ICON LED 10W=70W LUZ FRIA EMERGENCIA,12 / 1 UNI,955.95,79.66,https://i.postimg.cc/PJR0hZCN/FO0363.jpg,DISPONIBLE
FO0364,ICON LED 15W=90W LUZ FRIA EMERGENCIA,12 / 1 UNI,1123.66,93.64,https://i.postimg.cc/5NXZgPr1/FO0364.jpg,DISPONIBLE
FO0346,ICON LED 20W=125W LUZ FRIA,12 / 1 UNI,691.8,57.65,https://i.postimg.cc/wjj8JqpB/FO0346.jpg,DISPONIBLE
FP0762,CAPRICE SPRY NAT SABILA,12 / 316 ML,624.84,52.07,https://i.postimg.cc/GpDQbJ07/FP0762.jpg,OFERTA
FP0763,CAPRICE SPRY NAT ALGAS,12 / 316 ML,624.84,52.07,https://i.postimg.cc/7Zd9vtRJ/FP0763.jpg,OFERTA
FP0764,CAPRICE SPRY NAT KIWI,12 / 316 ML,624.84,52.07,https://i.postimg.cc/ZRhLnB4T/FP0764.jpg,OFERTA
FP0962,GEL XTREME PROFESSIO.100G,24 / 100 GR,282.85,11.79,https://i.postimg.cc/FsWhCBH6/FP0962.jpg,OFERTA
AA FP0963,GEL XTREME PROFESSIO.500G,12 / 500 GR,390.59,32.55,https://i.postimg.cc/KzNtY00N/FP0963.jpg,OFERTA
FP1173,GEL XTREME PRINCESA 200G,12 / 200 GR,239.56,19.96,https://i.postimg.cc/MKcjkZJt/FP1173.jpg,OFERTA
AA FP1194,GEL XTREME PROF TRANS250G,12 / 250 GR,257.51,21.46,https://i.postimg.cc/76k4TvK5/FP1194.jpg,OFERTA
FP1331,GEL ATM GENTLEMAN 230GR,12 / 230 GR,170.83,14.24,https://i.postimg.cc/859fcxhL/FP1331.jpg,DISPONIBLE
FP1332,GEL ATM GENTLEMAN ANTI CAIDA 450GR,12 / 450 GR,323.61,26.97,https://i.postimg.cc/J4nKzn52/FP1332.jpg,DISPONIBLE
FP1156,GEL ATM MACHO ALFA 250GR,24 / 250 GR,341.67,14.24,https://i.postimg.cc/d0cCmbX6/FP1156.jpg,DISPONIBLE
FP1334,GEL ATM POWER 250G,12 / 250 GR,170.83,14.24,https://i.postimg.cc/v8x6kHsh/FP1334.jpg,DISPONIBLE
FP0584,GEL ATM REPELE PIOJOS,12 / 250 GR,213.54,17.8,https://i.postimg.cc/y6yLJPD2/FP0584.jpg,DISPONIBLE
FP1302,HERBAL ESPUMA EX.CONT200G,12 / 200 ML,783.05,65.25,https://i.postimg.cc/BnTbsXY5/FP1302.jpg,OFERTA
FP1372,HERBAL ESSENCE P.P. SUAV. ANTI-ESPONJADO,12 / 150 ML,276.08,23.01,https://i.postimg.cc/KYDVjC1f/FP1372.jpg,OFERTA
FP1373,HERBAL ESSENCE P.P. RIZOS DEF. ANTI-FRIZZ,12 / 150 ML,276.08,23.01,https://i.postimg.cc/9MXk71Tf/FP1373.jpg,OFERTA
FP1379,PANTENE C.PEI BIOT. B3 ANT/NUTR.,12 / 160 ML,370.38,30.86,https://i.postimg.cc/gjyydMZj/FP1379.jpg,DISPONIBLE
AA FP0795,C.P. SAVILE BIOTINA RIZO 300 MLS.,12 / 300 ML,357.39,29.78,https://i.postimg.cc/Z5BPLFqb/FP0795.jpg,OFERTA
AA FP1119,C.P. SAVILE RISO A 300MLS,12 / 300 ML,357.39,29.78,https://i.postimg.cc/d3Nd2LPZ/FP1119.jpg,OFERTA
AA FP1188,C.P. SAVILE NOPAL 300 MLS.,12 / 300 ML,357.39,29.78,https://i.postimg.cc/2y13fGM3/FP1188.jpg,OFERTA
AA FP1310,C.P. SEDAL AG.MIC.B5 300M,12 / 300 ML,575.06,47.92,https://i.postimg.cc/z3mDYrTP/FP1310.jpg,OFERTA
AA FP1312,C.P. SEDAL HIALU.V-C 300M,12 / 300 ML,575.06,47.92,https://i.postimg.cc/gcxvpHvv/FP1312.jpg,OFERTA
AA FP1308,C.P. SEDAL PREB.BIO300M,12 / 300 ML,575.06,47.92,https://i.postimg.cc/kGBn3qrm/FP1308.jpg,OFERTA
FP1326,GEL EGO ATTRACTION 220ML,12 / 220 ML,326.86,27.24,https://i.postimg.cc/0N5wBYkK/FP1326.jpg,OFERTA
FP1327,GEL EGO BLACK 220ML,12 / 220 ML,326.86,27.24,https://i.postimg.cc/fbH9nVy2/FP1327.jpg,OFERTA
FP1328,GEL EGO FRESH CASPA FOR MEN,12 / 220 ML,326.86,27.24,https://i.postimg.cc/ht1msyBq/FP1324.jpg,OFERTA
FR0192,LA COSTEÑA ENT BAYOS 840GR,12 / 840 GR,225.37,18.78,https://i.postimg.cc/3Nxk6VWV/FR0192.jpg,OFERTA
FR0193,LA COSTEÑA ENT NEGROS 840GR,12 / 840 GR,225.37,18.78,https://i.postimg.cc/MHQ5D5hW/FR0193.jpg,OFERTA
AA FR0601,LA COSTEÑA ENT BAYOS 560GR,12 / 560 GR,154,12.83,https://i.postimg.cc/jS1bpKK6/FR0601.jpg,OFERTA
AA FR0603,LA COSTEÑA ENT NEGRO 560GR,12 / 560 GR,154,12.83,https://i.postimg.cc/DZQF05FN/FR0603.jpg,OFERTA
AA FR0605,LA COSTEÑA ENT CHARROS 560GR,12 / 560 GR,228.2,19.02,https://i.postimg.cc/L5vdNFN1/FR0605.jpg,OFERTA
FR0625,LA COSTEÑA ENT BAYOS 400GR,12 / 400 GR,144.64,12.05,https://i.postimg.cc/28cRWmqp/FR0625.jpg,OFERTA
FR0627,LA COSTEÑA ENT NEGRO 400GR,12 / 400 GR,136.7,11.39,https://i.postimg.cc/RVVxqqZQ/FR0627.jpg,OFERTA
FR0278,LA COSTEÑA REF POUCH BAYO 430GR,12 / 430 GR,152.92,12.74,https://i.postimg.cc/FK1KSDFp/FR0278.jpg,OFERTA
FR0279,LA COSTEÑA REF POUCH NEGRO 430GR,12 / 430 GR,152.92,12.74,https://i.postimg.cc/fbFRfmJN/FR0279.jpg,OFERTA
FR0288,LA COSTEÑA REF MINI NEGRO 220GR,12 / 220 GR,110.21,9.18,https://i.postimg.cc/tTxCSJxV/FR0288.jpg,OFERTA
FR0289,LA COSTEÑA REF MINI BAYO 220GR,12 / 220 GR,110.21,9.18,https://i.postimg.cc/tJGRLb3v/FR0289.jpg,OFERTA
FR0296,LA COSTEÑA REF BAYO 440GR,12 / 440 GR,155.53,12.96,https://i.postimg.cc/L8Q9mLk1/FR0296.jpg,OFERTA
FR0297,LA COSTEÑA REF NEGRO 440GR,12 / 440 GR,155.53,12.96,https://i.postimg.cc/SxxQ0D94/FR0297.jpg,OFERTA
FR0602,LA COSTEÑA REF BAYO 580GR,12 / 580 GR,188.5,15.71,https://i.postimg.cc/Jz08Ytw4/FR0602.jpg,OFERTA
FR0604,LA COSTEÑA REF NEGRO 580GR,12 / 580 GR,188.5,15.71,https://i.postimg.cc/NM6v2HXb/FR0604.jpg,OFERTA
FR0615,LA COSTEÑA REF NEGRO 400GR,12 / 400 GR,152.09,12.67,https://i.postimg.cc/8PZvW37t/FR0615.jpg,OFERTA
FR0617,LA COSTEÑA REF BAYO 400GR,12 / 400 GR,148.75,12.4,https://i.postimg.cc/zDk1JT8G/FR0617.jpg,OFERTA
FR0362,LA MERCED REF BAYOS POUCH 430GR,12 / 430 GR,220.23,18.35,https://i.postimg.cc/nVKnC6YZ/FR0362.jpg,DISPONIBLE
FR0292,ISADORA ENT CLAROS 454GR,12 / 454 GR,206.46,17.21,https://i.postimg.cc/nrKVxWTF/FR0292.jpg,OFERTA
FR0295,ISADORA ENT NEGROS 454GR,12 / 454 GR,207.05,17.25,https://i.postimg.cc/5N39kZ6p/FR0295.jpg,OFERTA
FR0366,ISADORA PERUANOS+1PZA GRS.,25 / 430 GR,402.08,16.08,https://i.postimg.cc/SR44Nz9W/FR0366.jpg,OFERTA
FR0293,ISADORA REF C/CHICHARRON 430GR,12 / 430 GR,340.04,28.34,https://i.postimg.cc/HWbkbJmq/FR0293.jpg,OFERTA
FR0294,ISADORA REF C/CHORIZO 430GR,12 / 430 GR,278.82,23.24,https://i.postimg.cc/02x2n82b/FR0294.jpg,OFERTA
FR0302,ISADORA REF BAYOS MINI 220GR,22 / 220 GR,225.73,10.26,https://i.postimg.cc/zfLJvvpP/FR0302.jpg,OFERTA
FR0303,ISADORA REF NEGRO MINI 220GR,22 / 220 GR,225.73,10.26,https://i.postimg.cc/c1Rw1hf4/FR0303.jpg,OFERTA
AA FR0357,ISADORA REF NEGRO POUCH 430GR,12 / 430 GR,193.41,16.12,https://i.postimg.cc/TYCGcg44/FR0357.jpg,OFERTA
FR0364,ISADORA REF BAYOS 24+1GRT,25 / 430 GR,401.72,16.07,https://i.postimg.cc/2SJzNdtz/FR0364.jpg,OFERTA
AA FR0365,ISADORA REF NEGRO 24+1GRT,25 / 430 GR,368.35,14.73,https://i.postimg.cc/zfRr5MXs/FR0365.jpg,OFERTA
AB FR0116,LA SIERRA ENT CHARROS,12 / 560 GR,216.21,18.02,https://i.postimg.cc/RhZ2PjFH/FR0116.jpg,OFERTA
AB FR0141,LA SIERRA MOLIDO NEGROS 440GR,24 / 440 GR,248.36,10.35,https://i.postimg.cc/SKKnrmdW/FR0141.jpg,OFERTA
AB FR0142,LA SIERRA MOLIDO BAYOS 430GR,24 / 430 GR,248.36,10.35,https://i.postimg.cc/zfPV2424/FR0142.jpg,OFERTA
FR0273,LA SIERRA MOLIDO NEGRO POUCH 430GR,24 / 430 GR,295.28,12.3,https://i.postimg.cc/K80z4db4/FR0273.jpg,OFERTA
FR0124,LA SIERRA REFRITOS NEGROS,24 / 440 GR,290.01,12.08,https://i.postimg.cc/MpqMn7j3/FR0124.jpg,OFERTA
FR0126,LA SIERRA REF BAYOS 440GR,24 / 440 GR,290.01,12.08,https://i.postimg.cc/pLC9zmfW/FR0126.jpg,OFERTA
FR0154,LA SIERRA REF NEGROS 580GR,12 / 580 GR,223.86,18.66,https://i.postimg.cc/1tn4kMLX/FR0154.jpg,DISPONIBLE
FR0351,LA SIERRA REF NEGROS POUCH 430GR,24 / 430 GR,341.04,14.21,https://i.postimg.cc/KjbF0Nbd/FR0351.jpg,OFERTA
GA0231,GAMESA ANIMALITOS 500G,12 / 500 GR,501.6,41.8,https://i.postimg.cc/d1f6FJXb/GA0231.jpg,OFERTA
GA0235,GAMESA ANIMALITOS 1KG,6 / 1 KG,398.8,66.47,https://i.postimg.cc/TYtCXtzD/GA0235.jpg,OFERTA
GA2087,GAMESA BIZCOCHITO.150G,12 / 150 GR,139.19,11.6,https://i.postimg.cc/FHq01TGS/GA2087.jpg,OFERTA
GA2088,GAMESA BOMBITOS 150G,12 / 150 GR,145.49,12.12,https://i.postimg.cc/fb9mdYgr/GA2088.jpg,OFERTA
GA0289,GAMESA CHOCOLATINES,10 / 378 GR,563.41,56.34,https://i.postimg.cc/L4YK15HZ/GA0289.jpg,OFERTA
GA3030,GAMESA CHOKIS 57G,16 / 57 GR,190.56,11.91,https://i.postimg.cc/kMc8WJfq/GA3030.jpg,OFERTA
GA4052,GAMESA CHOKIS CHOCOBASE 73.5G,16 / 73.5 GR,240.54,15.03,https://i.postimg.cc/PJgkCsLc/GA4052.jpg,OFERTA
GA2054,GAMESA CRACKETS GALL.135G,20 / 135 GR,282.95,14.15,https://i.postimg.cc/J0mNMtxd/GA2054.jpg,OFERTA
GA0108,GAMESA CREMAX DE NIEVE VAINILLA,8 / 213 GR,184.89,23.11,https://i.postimg.cc/Qdw26bk0/GA0108.jpg,OFERTA
GA0119,GAMESA CREMAX DE NIEVE CHOCOLATE,8 / 213 GR,184.89,23.11,https://i.postimg.cc/Y9wJ7CPF/GA0119.jpg,OFERTA
GA0122,GAMESA CREMAX DE NIEVE FRESA,8 / 213 GR,184.89,23.11,https://i.postimg.cc/B6tFW722/GA0122.jpg,OFERTA
GA1687,GAMESA EMPERADOR SENZO CHOC,16 / 93 GR,220.88,13.8,https://i.postimg.cc/rsLJsfVj/GA1687.jpg,OFERTA
GA4086,GAMESA EMPERADOR VAINILLA +2GALL,16 / 109 GR,220.88,13.8,https://i.postimg.cc/0Nk1MCQ8/GA4086.jpg,OFERTA
GA4088,GAMESA EMPERADOR COMB +2GALL,16 / 109 GR,220.88,13.8,https://i.postimg.cc/9fL5GqRy/GA4088.jpg,OFERTA
GA4089,GAMESA EMPERADOR PIRUETA +2GALL,16 / 115 GR,220.88,13.8,https://i.postimg.cc/ZR0kjKp2/GA4089.jpg,OFERTA
GA4137,GAMESA EMPERADOR SURT+2 PKT GRATIS,27 / 2.5 KG,359.1,13.3,https://i.postimg.cc/bJR4tY7t/GA4137.jpg,DISPONIBLE
GA3159,GAMESA FRUTS+2 GALLE.130G,21 / 130 GR,394.78,18.8,https://i.postimg.cc/pTkT5TxS/GA3159.jpg,OFERTA
GA3069,GAMESA MAMUT MINI 28PZ,6 / 336 GR,261.88,43.65,https://i.postimg.cc/W3VFJCZd/GA3069.jpg,OFERTA
GA4139,GAMESA MARAVILLAS VAINILLA,20 / 125 GR,289.26,14.46,https://i.postimg.cc/gJ6nz51k/JT1435.jpg,OFERTA
GA4049,GAMESA MARIAS AZUCARADAS 140GR,12 / 140 GR,178.35,14.86,https://i.postimg.cc/HxPmC7TT/GA4049.jpg,OFERTA
GA4050,GAMESA MARIAS DORADAS 199G,15 / 199 GR,357.47,23.83,https://i.postimg.cc/SR2hQNKC/GA4050.jpg,OFERTA
GA0456,GAMESA MERENGUE ARCOIRIS,16 / 75 GR,204.67,12.79,https://i.postimg.cc/J4YytkFF/GA0456.jpg,OFERTA
GA3279,GAMESA PANCREMA 151G+2GRA,22 / 151 GR,222.39,10.11,https://i.postimg.cc/L5nHq3xq/GA3279_1.jpg,OFERTA
GA0217,GAMESA POPULARES BOLSA 6/1KG,6 / 1 KG,393.92,65.65,https://i.postimg.cc/gJjs1xMy/GA0217.jpg,DISPONIBLE
GA0771,GAMESA SODA REAL,12 / 150 GR,160.27,13.36,https://i.postimg.cc/cCYb5KH9/GA0771.jpg,OFERTA
GA4124,GAMESA SURTIDO RICO,12 / 424 GR,612.25,51.02,https://i.postimg.cc/hG2S8W6G/GA4124.jpg,OFERTA
GA3277,CUETARA CHAVALIN 100G,10 / 100 GR,149.69,14.97,https://i.postimg.cc/LX44Spf3/GA3277.jpg,OFERTA
GA3278,CUETARA DIAVOLIN 100G,10 / 100 GR,151.78,15.18,https://i.postimg.cc/V67fLVWQ/GA3278.jpg,OFERTA
GA3073,CUETARA MARIAS ROLLO,20 / 160 GR,160.6,8.03,https://i.postimg.cc/KYB3jx1X/GA3073.jpg,OFERTA
GA1462,CUETARA MATRAQUILLAS,20 / 145 GR,172.55,8.63,https://i.postimg.cc/ZKxfBzyd/GA1462.jpg,OFERTA
GA2064,CUETARA MATRAQUILLAS NUEZ,20 / 145 GR,168.86,8.44,https://i.postimg.cc/mghQbv3R/GA2064.jpg,OFERTA
GA2065,CUETARA MATRAQUILLAS COCO,20 / 145 GR,172.72,8.64,https://i.postimg.cc/yYLmC1Zv/GA2065.jpg,OFERTA
GA3046,CUETARA MEXICANA VIT.,20 / 135 GR,163.91,8.2,https://i.postimg.cc/rFw4JBPW/GA3046.jpg,OFERTA
GA0930,CUETARA NAPOLITANAS CHOCOLATE,20 / 200 GR,437.17,21.86,https://i.postimg.cc/vT2kC3gS/GA0930.png,OFERTA
GA3001,CUETARA PALMERA,20 / 166 GR,308.93,15.45,https://i.postimg.cc/cH7390W7/GA3001.jpg,OFERTA
GA4021,CUETARA PAN CREMOSA 106G,14 / 106 GR,100.78,7.2,https://i.postimg.cc/vZVkS7Q3/GA4021.png,OFERTA
GA1598,CUETARA PAN,20 / 150 GR,168.94,8.45,https://i.postimg.cc/5t6pRHKB/GA1598.jpg,OFERTA
GA1433,DONDE AVIONES,12 / 160 GR,204.08,17.01,https://i.postimg.cc/dtYHVVDF/ga1433.jpg,OFERTA
GA1784,DONDE BIZCOCHITO 135GR,12 / 135 GR,184.68,15.39,https://i.postimg.cc/7hYXKdsZ/GA1784.jpg,OFERTA
GA5009,DONDE DCANELAS,12 / 150 GR,226.76,18.9,https://i.postimg.cc/B6zrz9C6/GA5009.jpg,OFERTA
GA0238,DONDE LIMON,10 / 180 GR,188.96,18.9,https://i.postimg.cc/XXSgZQnx/GA0238.jpg,OFERTA
